GeneSymbol	iCAF	mCAF	hsp_tpCAF	IDO_CAF	apCAF	dCAF	Pericyte	tpCAF	vCAF	rCAF
CYTH3	382.91762988658365430	486.44300948374780091	246.44516343589523899	319.66295267034359995	439.84938399063133829	212.35094167907860196	236.50729747352662002	301.72253629895681115	349.89808743563656890	294.25451868692363178
CYTIP	35.58344654062533152	41.34768419520043636	22.61784156487233588	346.46104907446300558	39.11847724443511964	0.00000000000000000	89.44735581306049710	47.84667288840544330	48.73502803194116950	11.06329364732351905
DAAM2	159.77949508625340513	538.52197360178126928	91.19464842191034393	204.91780540000823407	260.42445861903388504	57.91085343611621283	163.89307436218774683	119.03066678003710877	442.07191279849570265	309.89621848411098881
DAB2IP	121.19901896194292590	279.83041746059012667	116.02689212025509846	150.88681863827895313	129.37654838333835983	34.55489378535344969	118.43652666963832587	113.92772568033008440	251.31309787725413685	195.40088165495714634
DACT1	425.03615400944499925	343.09200897704420186	285.31832800444504983	242.85589677238502304	301.93743539307769197	236.92387380404136366	185.97513667882986965	427.98870760357232257	279.97358566154065329	519.27667496609819864
DACT3	176.43009372071324492	258.28042374828083894	140.01294196030283956	149.06063323254397801	225.29471768165547019	45.01435713137545491	131.86878809728349893	184.82768033007272379	550.94125195429546693	78.51518188420098454
DAG1	240.74820841342486233	344.23336413695989222	183.06011035115443519	200.23224027718941898	222.08222925365438982	105.95294453529650980	347.91200074176094859	223.02668706011752420	352.81576611528697640	232.98278949553704820
DAXX	273.67482021306699380	272.46063996394082096	334.53290285296691309	254.08850936201343984	226.07742071943795281	206.66257888343116633	351.75491849991090021	340.93130792296864229	256.38395133205108323	217.46479489263455775
DBF4	94.36028458944676345	105.11111648306864197	91.21136543716698952	184.91443999936069531	83.80083172982899953	0.00000000000000000	377.31005931659444741	80.37816327657381521	89.52228363226009833	81.47031179527802180
DBP	274.69626762917164342	188.62956456386353921	152.40421727425612630	162.40549273711116030	232.60784817471804331	263.14580876939567133	134.76710286469139533	457.09683385521623222	166.00012504949592085	158.58518768488241335
DCAF10	232.89556482439874685	250.18599084023600199	208.29009369259554774	235.63827992223346541	407.40983807135177130	133.82137453463388965	210.09388519786807592	311.77174115911276431	262.43573218045480644	265.38731059170646631
DCAF6	270.34856874075330779	255.81622074875801331	240.31912886045739697	326.13465080013594388	288.87826680027740167	226.33040337403699027	232.10362793307592710	308.20072380530012879	279.63019252546843063	202.33922899798938033
DCBLD1	247.60151921395657837	218.24021533720838306	246.68559653789685626	155.67278317230196194	263.18690143223898303	83.92941150590297639	176.47857541287885397	176.37051376798257252	126.72038438194431365	111.82418748348490567
DCK	86.77089791459606261	103.06513754010518369	53.00235453087116611	142.71372149955752207	130.71916321572899733	75.01985236462833484	207.54794668562942661	91.53767952638050076	115.21173703045890591	79.02346499232463373
DCLK1	367.04116583727505940	332.71115977912120343	470.19475029800781840	334.22550712041010001	756.61837206268194223	831.33991102658319505	437.95439228003056087	292.37160253637023288	293.64019523968124759	542.44752342652759580
DCP1A	343.25772405296498846	413.79596046201538684	397.32890337833185868	358.70973317145615056	599.01718599351067951	200.49832079953847597	398.95767911169127728	334.15638545212675581	406.49090743415558791	395.16387007114389007
DCPS	153.43883585793557245	171.59502581928970244	139.61426650399587857	117.56220005115359584	78.89306441377947010	159.88775506952106298	259.00215424861903557	183.10771623356859550	183.60339120681351233	129.91575337550415270
DCTN4	215.07294147249012894	215.45480719638109690	174.04952988232801658	247.85551978239789150	312.77521881636857870	164.36982719714615087	150.65412143160202163	243.55555993652973257	205.33349976369888168	144.96939638705185871
DCUN1D1	239.86252804994248322	215.05653121500648695	220.93919469006036138	264.13836416128293649	177.62540969705108296	94.33076830794789203	201.17633180114344782	192.62418014199690219	248.31487608265419453	242.95008976411995150
DCUN1D3	302.33442817274783465	274.08685443345177646	286.23683761897058275	270.15205039861825753	903.57898502299724441	492.29618167522465910	167.41755944153186419	219.37135615853955528	344.94731319605347153	276.19806085738463253
DDAH1	229.46465053327781902	154.30491829405062276	171.74906462285011344	130.59731591969872966	121.12320900510725608	32.44159028675902334	337.72411289612699647	189.86145457070401221	153.52669621565544844	125.72595311976716914
DDB2	265.37218495168809795	239.86388712596030359	170.21359534023315518	266.04225781746151824	386.63516486070585643	171.67059853816280679	273.89220453448206172	471.35702044496702001	189.67861568341768930	180.19976184278777964
DDHD1	172.18699616734329538	272.12870811138384397	157.90931888224289992	185.14276699227229983	341.00244945522297257	105.88920479962969523	247.56273078944499844	141.72236758089709951	197.78063724764214726	185.47834628065780294
DDX10	193.12345611047339844	201.75934708069198109	196.65668537277792893	177.08671718136227469	270.96005849891975004	105.24320697913591971	284.06508790337721848	222.67643756975962788	187.89007277451307232	177.28114773084888611
DDX39A	297.03695384962264825	418.44101807361573719	280.18855662843213850	487.86365642083416105	288.61154709567301779	260.17809243814343745	825.57416463481524715	284.11609847996118106	381.83462894519118436	422.77056155867779808
DDX41	204.97999650105410296	212.14196413761089843	170.61234418529997470	187.38897972869639830	160.72003013640073732	146.29391439410835574	238.57510676329576427	294.93328285474490258	187.32867669874443095	149.10573499508410578
DDX58	460.73806393316914409	779.38946514834469781	1000.38212479810545119	351.77809922728022229	1027.87630080137842015	481.24031833908350109	305.00548988283810559	330.94973363616867346	508.30367772822216921	507.62115794278304293
DDX60	189.96527057599473665	206.63325765625745589	274.70197796896064801	134.01847180369128409	148.71597640034903520	62.27584259334868477	181.60055019314282276	246.64365284483167784	179.75429847487814072	172.30419036905360031
DDX60L	184.69634309208433365	202.23569663527055695	324.25006834077902340	180.84642495855550237	279.71410929402588863	78.31095509942427668	112.09494653180118462	161.81397808994722709	100.44507479853702137	107.45671808508456024
DEAF1	332.31383393472276566	219.41367925623475799	243.20555752460523991	293.13504496754046613	195.66925022793463995	156.96417934469513966	185.68291879914909259	305.29715625669075507	236.83217745951611732	266.95679186147714290
DEDD2	304.84046263970873269	345.64416744361761857	357.81602436857446037	646.89193166667496371	442.50509476976219503	29.95254807861539703	263.82701917948850223	315.65665184846682223	374.05300842746743228	297.75900984108312741
DENND2A	53.15851835188822605	220.71742644523249055	35.58192173715426776	74.60123630888175228	150.48337741798872003	99.91944111152983510	81.17953103489337252	141.40271065196247946	70.43791775716226766	31.48280844148304070
DEPDC1	14.00011098982987434	13.07811253541954599	9.90900743973881859	26.76378757265479891	0.00000000000000000	0.00000000000000000	341.18601131723238495	3.36456636297908540	14.97255360200232666	0.00000000000000000
DEPTOR	242.91669915569661953	58.18091755748352512	324.40954511486859246	155.77534733660112920	232.53436812562978275	461.70476817082266052	90.59790061337045586	186.66843144606340843	58.55241329736768563	271.48765474791025554
DERL3	415.46724917362820406	178.37973007929278424	263.72149580263896951	198.53965610134486042	223.91242481642510143	0.00000000000000000	132.91231260448222429	180.75621269708670980	99.72190782994644564	17.30843059219991531
DGAT1	191.80876579467050647	236.61203690425799095	195.68101507651036286	275.06359164962577779	198.40439691142003653	86.89054862842374405	163.88627702286711951	195.08667121796261767	221.00149409648619780	141.97045596896543884
DGKD	80.19663374003782508	151.87370529019372611	61.10735154707798245	112.17564345342813681	197.25964146701471691	23.01385096470806957	118.14230226026448634	105.53271293089788685	253.63002915246610769	169.59838153069600253
DGKG	18.21815747929403884	89.06358922542861478	25.18164276798126266	26.92284421916114923	65.99174691573527696	0.00000000000000000	19.38685120468473499	23.96830345197934520	215.89227008668953545	81.86551636931798726
DGKH	256.57727939915656634	569.35799414842938404	287.14436502084902259	289.22407280092249948	671.65211388993066066	65.64168871536973882	265.90236300307350348	226.17858825233921038	507.96002398321519422	193.30444323556710629
DGKZ	205.28514219162835275	278.45972114940633446	166.83740533809856288	286.49475096472548330	208.19650192120408860	143.75713335301838924	298.06036338997500934	165.97196297407319321	212.15406066563366494	212.13702482673477334
DGLUCY	125.50286994320099154	215.44984527853458189	168.30346406910263113	195.26228246483279349	137.24540662207337505	125.72089522878556522	115.13189991351207198	137.33848521414611810	133.00623925252773461	110.06839137075991175
DHFR	85.98218269894559285	104.82538030271319940	89.74032017675995121	108.31671223943011739	41.05104425482077346	45.46326406866396042	566.06136499650381211	93.80395447437305734	82.90922089798777961	34.47403433924230853
DHRS3	351.95836853928841492	133.04518472146588692	275.77992208910046656	332.32420502681151220	263.85905738527418407	788.03027973092969205	329.64858797203703489	553.15092452827650504	330.52917585869226968	240.77709906473003798
DHRS7B	253.00432357263784411	260.62455363413533860	247.02692147784284771	275.08376082307893284	137.75710867132997350	214.31269187078530081	250.25929599849371243	261.65662261253811494	229.05402196153701766	287.89323840599206505
DHX38	170.17329683745896318	225.21978466567685473	131.09554252858967516	197.17961627371141731	260.00361630023746784	87.32510317764432273	218.31015694808922945	176.00273888070006478	243.33988648588581327	212.86570785044841614
DIAPH3	30.29990403073163563	22.47043435495118757	13.77801111653707267	21.27358588256788252	0.00000000000000000	0.00000000000000000	392.53234237675673057	22.13234550114676580	16.78819777671267843	0.00000000000000000
DIDO1	207.69371811665030236	237.80660728189104702	144.17320648137837225	222.77252524316568838	258.67144765125061667	156.21555683420018568	189.70209498797029823	216.90729899069478392	265.67344943374035893	277.39962292138773137
DIO2	982.06019122472935123	133.36999849678610985	809.53229463215245687	482.03045690271733292	572.71114121465461722	384.78069292959207814	268.20217624162165748	478.70544973107780606	135.34566458612002293	156.24069119724987331
DIP2A	157.24893795393040818	156.14829294531321580	86.21046970446070645	174.99689618587595419	326.05783767736488699	136.63542825175591133	244.15666200072755032	155.19240840437737461	161.45748403502361157	132.02003116920678849
DIP2C	246.93056314052213907	86.27302607330064177	171.90762179352196881	123.79366153856582855	263.06831568115956088	111.98433041194228110	245.15151927155119438	205.47140402753677790	156.08226134897032011	141.53456503940233802
DIXDC1	293.74341143488675243	236.68703350200070190	342.48938073246608838	264.24658088454521021	273.25781467806450564	240.65767109893837983	261.11516147878239735	267.83050515533727776	447.10549088645842630	393.93401640840693290
DLG1	281.24973717442497900	238.24981341674927648	235.85207588364445996	206.11193447012385604	442.92330694818349457	168.05531166494213835	182.85416950392624358	242.42253935898816053	267.70263095472108716	237.98848760770300714
DLGAP5	17.17424705127886497	17.94784115237842670	17.27788894703755673	14.75808175931021538	0.00000000000000000	0.00000000000000000	490.76216318105372238	24.34498340620883639	14.00202066315108773	0.00000000000000000
DLST	253.77847826795678543	254.11213313386812729	203.40476566634654887	303.17775909863672723	324.53940669850743461	237.99462117718459808	443.09279145393674071	247.41733434005809045	256.85705764682654717	222.29052841641936311
DLX5	96.82058782876313785	498.11682471793466220	25.71394812868163271	189.42120641738839026	125.41332925463566994	26.35895315328950872	65.61505554828521269	79.27075053424206885	229.52072945893488054	308.31125352278058926
DMAP1	239.41765394468680483	241.99018220449823957	185.51387070283996650	229.06337318597857688	257.45399173909549972	186.72902167415881536	249.13307102899926804	342.99480765257493431	235.18073009254055705	157.83578621659466990
