GeneSymbol	iCAF	mCAF	tpCAF	vCAF	Pericyte	apCAF	rCAF
ERICH1	201.54932171046300482	289.46129040634684770	204.81314691713600951	137.76551270705914476	185.37359537562045375	266.22400506749488613	497.42623770635037772
ERO1A	317.28053081969187588	320.22359398086376814	639.64414127393365561	360.03592682230112132	232.06889487497360847	275.77565245963154439	0.00000000000000000
ERVK3.1	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
ESAM	105.79466965550423652	790.08096039930615007	176.29166193615665748	568.27587354982449597	175.27103468649829665	32.55055210973105062	446.62731993825036625
ESF1	306.24982431122305115	354.89780697505148055	252.82120316971443685	534.54808929185503530	213.19437701635581561	280.72137517810961072	955.87508760617208736
ESYT1	123.20445256371985465	184.97819078721255437	103.24122467078949228	153.64296984229494569	318.32732825120740472	217.54735915719754757	7.80149205418169434
ESYT2	305.47037479062072407	188.98590502111977685	161.04513750081216017	334.29931802207948977	77.17330948839816074	165.77763888788254576	460.74039181918340091
ETF1	345.10781982664332190	290.48210933342107865	266.05486100597619270	337.56985000610080760	200.68563700529887228	436.14014963320863671	311.06100900122089570
ETHE1	694.07213806447259685	346.74322536646877779	604.06435882701816809	150.43445414732192944	337.83381645217508549	693.69538904712192107	449.37719168895131361
ETNK1	156.09399492147113619	205.46073290132329703	152.07053882043180693	123.57160415872328940	233.73218338050349985	125.52274590420491052	430.97162664859752113
ETS1	207.39962638016450569	470.29475441977683658	298.80601817446631685	291.99864783355963027	110.10728627721306339	0.00000000000000000	872.42856360463849796
ETS2	155.09562122809049356	130.87531754402084516	279.08308748796798682	357.78819200537060397	309.41227015694852298	165.13756294066641317	658.02035763243293331
ETV1	428.58514749722849047	263.51494633822039759	238.21061134616581967	64.87795570328066219	209.88843265046273245	346.28717882040194809	61.37858077813218216
EVA1C	223.84582204008555095	201.09610775934072535	296.49470013545618485	43.05823974336022530	154.41299275256568535	292.74946316286457204	96.42295531393783392
EVI2A	457.97497227181338530	91.54930262876494851	211.56186808066397020	78.04273138634711415	1019.66220464776688459	0.00000000000000000	307.23188844517875395
EVI2B	38.52481929240028080	42.14254590098866515	58.13561960909434845	66.04968244035124769	414.09491346293413017	0.00000000000000000	75.70166588393895779
EVL	388.19177219241561261	307.52283496334405299	245.71600979649650753	382.55976727856858588	370.65220169891949809	189.21749569815722225	595.32726749380015008
EXOC7	287.51179094100331213	278.94828034286302909	212.59578176813710115	138.78866519389913492	147.62075994948787638	224.08936147400902428	202.40273614481117193
EXOSC1	272.85980055054511695	290.35033767065277743	315.72639257313767303	313.94297027422925339	271.60571729476595237	300.76977883465281138	67.83872588421117200
EXOSC3	152.93037145650231423	163.57719824250366969	169.22340160712712986	163.73100333294868847	311.24272835644597990	170.93929702913104052	266.24822743660428159
EXOSC5	140.12587406276753654	180.50337747245248465	165.41879304026630848	145.33291492928535149	271.15001477856998235	230.69768585817749340	50.26431162326179702
EXOSC7	313.11374991051462757	208.72777189836889988	293.92171740223369625	95.86792528097016941	158.06462138158582320	283.36934164022756022	0.00000000000000000
EXOSC8	358.12397351954331270	291.66215820521773594	238.25875578558620305	310.44469335030737511	104.54013871671578784	340.01372637390562659	0.00000000000000000
EZR	218.59982966481351241	731.21709630588293294	372.06932147228030772	843.95097736313573478	477.71342452448521954	289.38255392434302848	739.44458473071119897
F11R	62.00646298750312013	19.22233098546522712	106.52275834203062743	131.84316724432261481	75.24779025478360950	228.20382750992851584	116.56103987325498395
F3	1139.10105374399449829	509.45249385956668675	602.38402274742350073	296.97281319451985837	722.02511888456149336	1096.19680370424498506	73.05902879003753014
F8	25.07657490147663992	57.73650949119910081	23.40742574044272573	14.48545572083340005	14.93751736341549652	0.00000000000000000	942.26596617807228995
FABP4	45.20025631346441486	255.92697381920430644	143.17220188223845412	117.70362816903961800	200.31174076822154007	0.00000000000000000	6352.77550863109718193
FABP5	443.74919261482159527	2633.63476901061221724	865.33762781318205271	929.19278270463075842	1818.19997513628527486	0.00000000000000000	9664.31651911706831015
FADD	324.05032748629082562	174.39241661353014479	163.37205029875821083	80.78969026682267440	101.85112750915881463	120.65970079377306945	122.30361609998648476
FADS1	324.02433324924885483	167.21611487312182476	173.91440844374190533	104.07030427855606547	94.17924986946991339	178.68449106694498596	464.30691674990220008
FAM104B	149.51681911423892757	178.94850838688140016	159.38146461834466550	118.91144569122744201	228.34188185611998279	175.64866758955056980	0.00000000000000000
FAM107B	227.12552617402752730	193.85750383807902608	98.57881460863741552	82.33625309425006833	330.40076659169517370	145.34066566154811539	515.16054329486121333
FAM110B	25.94708338805259373	91.55456534766905463	104.57030156537845755	66.90328677882328634	10.99117729540234123	13.44338456839594365	506.65206848523894223
FAM114A2	130.31822758143417218	75.79928915844116943	130.81922267625643030	37.21795109889217201	54.17182137850723933	145.01037198251682980	280.83342074056832871
FAM126A	211.70627381763202379	202.73948446240063959	94.58666657700591429	209.32926791120598864	298.97109626712733643	352.85694238194162153	198.30691977100002532
FAM136A	233.15986709828530365	209.90859513000688708	320.52352530472558101	66.13246170904476173	345.32207941811634555	167.29290021275394906	162.80768734064071168
FAM13C	186.28590849273399499	746.96721930060630257	134.81221384318769196	531.94226903681408203	88.50581933249520716	21.20482474057915212	142.81991075462630647
FAM153CP	150.21868726175981124	117.97615547201620245	165.81682541816027765	164.07110775307009476	312.48228725272667816	121.07348767247502508	191.38859549534035409
FAM162B	182.31343987557269770	1271.78196802566253609	465.27162117130080787	200.92751264881840711	176.62692980347719640	170.65678229078440609	102.14203252213553696
FAM167B	35.84855934584669512	31.44005209124563294	23.97206527705032286	0.00000000000000000	8.26879000446568924	29.64485186721120868	269.36861351009446253
FAM171B	33.39006771495384385	21.11972413100683355	47.31247548216498444	4.89313442516629227	4.66604462338592185	70.82921540333144605	368.27137665649826204
FAM174A	245.38553493106107339	195.07755750515562454	241.47749317841746119	126.66216192550920994	344.04619266019864199	141.38838686781031129	72.91019863146884461
FAM174B	58.02578101042033865	61.24930414104414922	22.54728646085502675	1.63217543533900566	7.58755453427477189	23.54354509862474742	208.17015997016713413
FAM174C	626.01278882939561754	336.86316131035221133	633.80715311123503852	207.12266951587818653	1004.35522471022011359	159.45822940156665481	869.68814209452750674
FAM192A	185.02165430418469327	345.10035061675392853	368.92203504838505523	178.99289143108109101	85.69203565060833228	224.88031051723680775	51.84153155565523008
FAM204A	421.48904256962015324	510.06097685815194609	416.93453836322731831	566.22092934029456046	375.93242460742465028	406.32367311052831838	0.00000000000000000
FAM207A	277.35894310122682782	226.47762264925643194	424.27798607332664460	240.69980881049917798	140.08955875954484327	310.89119741899605742	553.45339531404590616
FAM20B	93.74924210740356045	47.15492953666475984	115.33426452187059397	11.66926701248914178	198.55422844946295413	86.57766568641035576	0.00000000000000000
FAM20C	680.40319122922846873	409.83957234990623419	387.85476336987329660	80.60640485395032329	220.80549476569370881	248.94251831234950600	603.71118383631198867
FAM210B	316.00594876088655383	275.46108940994798786	209.23096423815570688	279.14376596570701849	175.42940022821039747	144.72431366586735635	280.94655073699624381
FAM229B	304.95308371092181687	173.44291357920383234	292.11265451667242132	156.71812993851287388	133.16977319889144837	459.83636593661947245	343.78351798089829572
FAM234A	287.55221860293403324	334.56277132016083442	182.61411769033480823	265.87742861609910960	188.08584776981467712	244.96748971714146137	0.00000000000000000
FAM241A	81.53028224832614512	257.04164772673601647	118.65294176448037433	97.82053451563018598	19.03632655423796649	181.75148135385921933	172.19393428110959121
FAM49A	47.68019942650525422	138.66244372327693668	61.66930280060738312	32.12711266840661750	173.92856607355670917	83.76319686962564504	0.00000000000000000
FAM49B	102.94725640707926573	113.08680419126716288	139.34672417070055417	197.61725577543185750	872.57759352977302569	111.72499853521345869	112.09410603475333801
FAM89A	41.33829496586292862	40.14980623848602903	30.62950420802437534	7.10402672346979269	63.90255020193853142	45.88818975729270022	334.46986360051431575
FAM8A1	109.30911110801618236	128.30447477511754073	63.17644941712932649	144.56327203004602211	17.02533887186785932	107.00930440724413018	236.29043012411651148
FAM92A	320.13174653949550930	192.25710399658521510	330.29246638334774389	153.90508331089540661	146.93153147284863280	358.54792814434517823	39.05249015079620989
FAM98C	77.50569087624539577	89.27912047904254678	76.51702173557946196	165.74888681695642845	27.48594319897708971	67.37567594349178535	331.67707296851631327
FAP	2530.20152861668111655	216.92620464402585867	1058.26595162685043761	0.00000000000000000	397.10778844089276163	1096.14361645114377097	70.84162831266642968
FARP1	303.40303717849155873	474.39077692482703696	161.75691937708197088	98.90684443696878247	431.51184607430991491	203.76238251318457628	0.00000000000000000
FARSA	290.28955512274325201	212.53373544979925214	234.22830855851478304	231.19826828704353261	174.80725891156632201	255.72662007602522749	421.38661168537646518
FAS	280.60709638614446249	272.79507597681532616	267.76595458597205379	280.22090391627733652	49.31474842731886099	505.50541216026579150	16.71181045239390528
FASTK	508.97590092400884032	442.54833470972096165	387.22983355366608293	343.36253610563835537	199.73386829970641543	152.32379807143885841	423.46500716708385426
FAT1	224.48669375244026014	415.06268083455842088	161.54710965778363629	493.66567021782742586	208.62564663900843698	181.65078332608101164	0.00000000000000000
FBLIM1	486.97960395492282260	941.73907347291094538	579.89584666959262904	884.71027332138271504	228.75180306861241775	324.35657228187386636	726.98037374483465101
FBLN1	2786.91045415559710818	634.39351738449306595	2138.41904744174644293	388.86238330311380196	823.27621087189959326	6466.89160288652601594	1367.11095449278195701
FBLN2	2106.66122379938860831	171.49717588891655851	909.03840693387917327	297.04857445584457309	501.93021872160568364	1546.20068923637631997	0.00000000000000000
FBLN5	582.28245141588661227	119.18437156247972553	470.77900760633821164	140.91140443774978053	698.74250365052841971	1395.20680799290653340	0.00000000000000000
FBN1	1723.99305787568459891	674.24171524561450042	608.70954284866502348	267.82888408324731699	390.41187554777872037	1399.34565340821154678	803.28760123405265858
FBP1	36.86516149489530392	41.98016612654476631	164.91003611804151774	105.41062758256595089	873.20798085264266319	0.00000000000000000	158.36601995589961689
FBXL5	348.34384331510040056	271.47805552272495788	217.13834769515639778	292.16714849022082490	116.82754688597447057	156.15925681502969269	316.90173880711915899
FBXO21	182.33317253131707503	354.19328167271572738	170.51079969619047461	237.43410627174310434	237.41131944764970285	283.21849608318223090	354.80243339821691961
FBXO3	138.03731365236779993	287.61206728930744703	238.46474266891536331	162.55657309025724544	131.69429938586739581	178.61788581807653031	146.21778384424024466
FBXO6	136.85444301038842241	107.84663221346131934	111.66240034589878860	102.10596456812837118	224.77082320692932171	59.47817826494285498	0.00000000000000000
FBXO9	228.44654998762823084	171.34874800935872940	158.51304031643550729	173.22887758490185206	366.32783376362522176	219.85017998400971351	23.73817533068334384
FBXW7	101.27728179653293239	114.44212606883972683	30.26801943365751413	85.46907559755817374	12.41183795811928547	81.94401244522944694	302.70411837234155428
FCER1G	297.91446341638766171	327.01466369865278239	485.56044950901844004	142.31850648788591229	4590.71846162086967524	0.00000000000000000	657.17762833547533319
FCGR2A	40.98286685887191538	48.05798799875214655	24.62233649791338763	55.67921272652564113	529.01101304792359770	0.00000000000000000	97.62578328126814142
FCGR2B	20.12134500875797016	25.86950645657735848	23.41500137710236373	54.59233472755217775	488.47061385981953663	0.00000000000000000	27.69492990207201188
FCGR3A	49.17883277727933944	57.90239300548638823	54.02862863695473550	4.00401009843342770	1169.01173346032760492	0.00000000000000000	45.09344912091356150
FCN1	19.48428751825475302	27.82704052951916296	19.08627489281333922	2.98212404721851865	364.48852096294598368	0.00000000000000000	4.93076445882264913
FDFT1	251.19783984562872092	377.58114876861185394	289.45946956046344667	145.44203439973804848	213.17136952932256122	201.93794438471982744	0.00000000000000000
FEM1B	160.90892362455804232	135.56820844832967055	168.58548743013261628	81.49795594367074614	238.58611590269427438	91.95362333061977722	286.31314795108164617
FERMT2	600.92478577561655584	1029.80453168990266022	677.39707059391651001	1044.18299835161383271	257.93193229788511189	317.67679125014802821	980.48763144179713436
FERMT3	33.74560855019071681	52.05997012672418833	30.15520858101348622	22.52175814111213015	281.81500553188567437	0.00000000000000000	71.18716316368099228
FES	57.46462470575773551	116.16807574978899709	56.61401047211603554	0.69971565466523378	190.27283295236773597	42.90659292354584409	130.27392661933552631
FEZ1	219.54865489912182852	248.53131971898139341	384.34681198942456604	321.02953796216638693	82.89156362048865390	358.73566158479087562	236.81597392922157042
FGF11	18.59313124438638809	6.34604739134182161	13.37249904943320722	2.49017827135390846	148.35573709893702699	18.34616905384714869	10.33173580816206893
FGF7	1536.81638818791134327	238.72344144111798414	1543.88037654123218090	273.28284922524403555	386.75229753506255292	2364.81120786178780691	285.66063329553151107
FGFR1	849.33852066755855503	162.75866200869199929	433.35805421115549052	179.35866288278899106	178.85595249920521610	722.74441876278797281	425.40180482991274857
FGL2	35.04959400564403182	37.31692167232485957	58.08157992457876873	5.07356955286055111	389.80658593544779933	22.18577767431976966	129.05789132141833875
FGR	19.03487187565522376	17.56522222861979188	12.61287468280477420	3.91380105359259600	287.84182610531894397	0.00000000000000000	172.70583748130997037
FH	203.42230116255473149	258.35233015157422187	339.58117673928336444	260.05286353120504828	126.23726673064237502	155.90679880825035752	419.17946344972926909
FHL3	501.20727210723157441	403.72303128086042534	644.33054472512844768	274.01180998511011921	188.97083654297932753	355.13585118781355732	388.40381985367321249
FHL5	29.52821954425492024	218.61719123511633711	70.19568430785660951	162.56624548271844333	28.39947509090514544	1.68701594109422093	0.00000000000000000
FIBIN	921.75858115081814503	94.50016057564357652	457.29874770374686932	87.21176773202907384	544.82693366332046025	994.98132311236906844	11.22210732599197769
FIBP	659.18398299278567265	658.97264031099268777	505.56219741644400756	624.11795995280965599	637.37186869752429175	791.42890315027182169	169.09808365548687448
FILIP1	111.64168221944711945	605.03109340949765738	160.53250890645026061	726.32000263852853550	162.80722239726856060	0.00000000000000000	650.27118906213183891
FILIP1L	1000.38459988875501949	1765.06127315007188372	826.94155384128112019	1955.77166693551157550	1104.68113911392060800	558.67669083040800615	408.25275628448366660
FIP1L1	250.19313433311984340	175.65159258280078802	294.26625799143340600	128.07053071727131055	122.21521567357524418	292.27551962551643783	13.97225413356172474
FKBP11	1172.55923777503289784	1304.99389395653179236	1089.57491243383446999	307.29724819724879126	300.21218174324104666	1507.89324541677228808	0.00000000000000000
FKBP14	299.35211048998291972	195.59357044203275677	105.16066553163659592	215.07192490758234271	180.96688602485360775	382.32674924688365081	690.32744995182338243
FKBP4	149.05251716088582725	405.38986620516175208	273.23577194466923856	227.06796809642557378	290.68918188727838015	231.62982204380375606	0.00000000000000000
FKBP7	775.50135993159460668	542.14264201517062247	526.16232476767675053	333.37505248915209677	163.78116553097498809	587.02967648105845910	0.00000000000000000
FKBP9	643.91632753152759960	359.31758127513990075	418.36196057803437043	189.75824754464701982	203.77542615690967409	207.93373454260003541	695.42554758478956956
FLII	246.90083541821573476	220.57804882203384977	187.14551743246391879	181.87173764921419661	320.20108761907022199	200.85353128178337556	138.05982776988756200
FLNA	2437.84714970369623188	2098.70876567758068632	2109.82727492163303396	4122.36137755989875586	1794.65423945191309940	1753.26304196155228965	1142.91026527756434916
FLNC	53.77282904708703626	7.38646649101780639	61.79317252713006070	9.04305517403449421	6.70708183031562388	166.66273235893879701	314.04753600476749398
FLRT2	105.78826581107378502	21.98239592092516759	130.19733554475484993	46.73814444612187202	18.52101812996836472	255.03661580335116810	0.00000000000000000
FLT4	8.66351512895700182	3.83534289376403681	13.00923016856257419	9.96787828984526847	8.05845970029791836	0.00000000000000000	1164.31301031035127380
FLYWCH2	391.81277379991638554	402.29126565392766679	429.64161473521750167	449.66244854317909585	405.36084405540191256	345.30550080466798590	55.46128801503957106
FMC1	218.33730320758940024	444.59867379559858591	274.95378908708778454	162.12129259182177066	150.65623769798170883	299.35632553371453923	36.65738048586504760
FMO2	1110.79886438064181675	225.91195328909884665	1261.56783740047603715	216.41868427703164457	220.71720340124710447	1296.28681487133576411	356.04763000766246250
FMO3	284.21045664468056202	137.69214317506327916	144.48570036083125956	652.16155007062911864	149.96146718786135921	215.89010633680274509	0.00000000000000000
FMOD	1089.67033270329670813	441.05443214557686815	656.28388334105272861	464.23737781918703149	611.91181049894214539	934.75116281410862484	0.00000000000000000
FNBP1L	180.97417516317793229	64.77012044106309929	33.29065946442258905	150.15932165592329284	50.16728933326742634	69.18535674078638920	373.24528343914533934
FNDC1	580.53356049625472224	135.73227725589484294	99.66931060734108883	0.00000000000000000	301.16162706791271830	186.81285894354641641	0.00000000000000000
FNDC3A	197.98683578320694210	155.14047191128599934	322.83272570128502821	116.55378405111351015	332.67643614512843442	275.98750170143716787	0.00000000000000000
FOSB	637.55206198039286392	391.77426533564431566	827.73593543655135818	246.37362565936811620	1026.77692445595994286	1866.51497407477768320	433.14495567770899243
FOSL2	533.05881931498265658	335.98006312749350855	456.17377030920567904	345.41900602575128687	377.35157622284106083	706.40771396928766990	0.00000000000000000
FOXK2	91.50291827336860706	125.47830507507774200	48.76895554488087470	54.58920193469372606	40.73924978794291718	0.00000000000000000	366.49648848894332787
FOXO1	621.34744818143997236	86.73293052702042871	190.09035014430907040	52.75289463853889771	263.65031709686996919	348.16891688624031076	531.58056916633324818
FOXS1	96.95120328153905120	630.78813847444109797	120.87254672429715185	372.29883283724410603	200.40011544102361540	0.00000000000000000	0.00000000000000000
FPGS	198.12316441805592149	162.66235051669258382	262.16318884738632278	112.57336080207574014	53.59981481587673358	237.19582081106312899	378.25579158351291653
FPR1	10.42149245282885417	11.25354664651654346	17.65203209279662744	5.62140778423344400	199.66212523253435052	0.00000000000000000	0.00000000000000000
FPR3	17.77912794168130617	8.92666535591696686	13.58625108875575371	5.15246695563217383	241.45289862188423058	0.00000000000000000	48.57106694996808471
FRG1	387.95872009063913310	417.80950940759487366	552.62256104217499342	414.57166208418442466	168.00897537978627838	155.91271235464876099	262.48140874549039836
FRMD3	17.28947274450171534	168.46928670082957069	71.07961358493001569	87.46142719666730159	13.44177665943051814	0.00000000000000000	174.46342521034799233
FRMD4A	107.80647886076268094	176.51713563698706366	133.30062813297075763	235.82801280488888551	192.92814907142485481	60.50645494868692964	0.00000000000000000
FRMD4B	134.73552004128319481	172.56877528977443603	67.56373536157728665	76.56385047150344292	288.18503352242873916	198.70193886779898662	692.44331308971709404
FRMD6	591.81006908467122685	165.77554240786224682	197.15216640492442934	62.11595160499396684	102.24095295924566074	332.63141489569466103	397.52999172077539924
FRMD6.AS1	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
FRZB	551.24249100542260749	2323.20834465296775306	835.54878699575954215	1619.29014915031643795	432.76361632774711552	193.35916130378279831	1457.17376417566129021
FSCN1	477.62158106251052914	145.65836332711813839	500.09954237718721970	151.91894060775302933	134.23771943822762864	353.39993352841963770	1102.90473281118715931
FSTL3	453.50822609795977769	221.77244605020564450	335.09666255590974515	461.35047334781108930	483.93766467946824150	633.94971554976962125	222.00405026062654201
FUBP1	255.99588224297093575	216.11075915347669252	295.96396526392311443	223.50883177885270925	590.06680100320670590	348.02673844458081476	111.32188641446425947
FUOM	254.44037799965056479	107.85529857566218936	100.49931499056982886	204.83935672973012743	376.71844147056123120	96.38597999496550983	217.01935342889936464
FURIN	129.49612713701364441	318.31833693551141096	175.24503652212516158	15.30836572578416899	105.29043437368292757	69.93062990632000719	293.73249289535385742
FXYD1	315.75632036270980052	311.34981641356301907	467.65248334325707447	736.55898008514930098	335.68025483332644399	735.92729117706642228	93.80184057686969368
FYB1	15.62743360486785704	33.41195694415384310	70.68667792638608205	1.64196005422775260	488.68122428194072882	0.00000000000000000	18.13076392742474141
FYTTD1	292.45312044406040286	225.73887843573487544	367.48632866832366517	251.45806810420623378	284.37138561615523713	390.19682054709443264	0.00000000000000000
FZD1	341.85450386727177374	161.82227922266710607	144.53947288726888587	18.99981551408826874	233.34250691853964099	239.14008530966208355	152.42838279276483604
G0S2	303.58060647895882767	784.99754270298990377	956.35543150854061878	37.51741145905175756	1079.16459656996767080	1083.05936094894991584	0.00000000000000000
G3BP2	261.33148963933490450	242.91005711222146601	304.20190934684893591	289.53536768363716192	387.91141706610972051	302.27915687433801395	242.19454014948013310
G6PC3	373.94638073214400720	311.93924297849429195	239.34052651811188639	144.29327162791963701	146.10958175523438740	424.91084231933820092	1.43875831205840687
GAA	316.18622295015950385	197.15228768697323858	294.64844139937281398	145.97407935793734168	367.98347508599852063	376.52140255974234151	160.82943945231559724
GABPB1.IT1	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
GADD45A	604.93824122946807620	320.24923272009755237	957.66717452940019939	258.54665563848948295	106.63266545474962754	1196.20243410728562594	0.00000000000000000
GALK1	287.38368833845487416	384.63117197914158396	222.28842637955332862	62.78540781647671309	507.43998641384411030	117.20899724862285041	419.63946536379887675
GALNT18	25.90871350090246139	25.28963527090322572	27.19725759477579530	9.04201632518560672	9.49527495886747630	38.59476579377642480	551.85416791061913955
GALNT2	351.69733541090693052	248.85375684953072550	343.36831533889937873	143.81963558078379606	241.86696381732662076	391.91129683030385422	0.00000000000000000
GALT	83.24903477698623533	75.96211279545109107	96.92840464427860070	64.72539153027213388	154.24756056582103270	74.16832336090688216	162.22696273871264339
GANAB	486.12628932149658567	342.97994891252801608	313.63025988347021666	502.22172729889382481	252.55099446584662815	565.33627353393160320	1.42965617194163830
GAS1	661.84985062637872488	126.36951335618809367	244.16754217923025294	107.44079428295259504	160.61396755225416655	338.95906174449186210	165.39544370254748173
GAS6	458.98457492279089820	398.53523709935990382	210.55392757561719463	285.82614864142811939	221.00456475166546966	303.15020775161229949	388.94569022095271293
GAS7	443.19012221125842643	31.71990231304529928	113.47044649404584504	11.39064759586147524	211.12182710303179078	451.07142410224184914	76.33213128378731938
GASK1B	347.01987683518490257	53.57718112397773069	206.30704604213076436	13.61656031947730838	447.09674893106199534	0.00000000000000000	253.19234454838419879
GBP1	1007.80017447635179906	1042.56885849874788619	604.22436124897319587	899.75390797174463842	639.64700733509073416	534.13966738576357329	0.00000000000000000
GBP3	251.18521248973357274	209.90845435347856096	149.61751033809753153	102.56922213287445800	203.85985829358952515	109.65378870599343486	0.00000000000000000
GBP4	223.17402451139795971	407.55044913855294908	134.07283004390041015	170.72154607126512360	193.62721776241409088	94.12856576856495394	0.00000000000000000
GCA	87.03648156316872075	153.85799480957018659	85.81114169132655434	161.41509819269759873	334.18363851549736410	108.40949469200924682	80.19009978507530434
GCHFR	97.94863308540075764	62.51400366023409561	122.45788066883567069	71.78041412734333448	672.56625469464904654	0.00000000000000000	353.56919848191836309
GCSH	525.50592567387968757	289.67580913798303754	722.72525511088247185	299.99521646672639008	299.91691944135834547	958.42458212362691938	0.00000000000000000
GDAP1	22.14035330647081068	23.14441402683299742	10.46258175293926840	63.92817709882448440	16.34808576338325992	11.77747250058550499	273.26392668275047981
GDE1	279.93707656227974212	266.64063571188472679	150.22542455077683599	297.22187857866504146	152.98079630127648443	194.07604450537436946	660.99915571120936875
GDI1	280.41699597062029170	365.21777105297650223	401.98241873825770654	255.43880813373803562	144.22099301940090754	157.38905204969864826	77.86126216143907186
GET1	203.45368850809498440	182.27981029137444580	192.57294399365522963	115.45807588468689175	269.08126892537296726	273.00049274386992693	0.00000000000000000
GFM1	202.68316898356081879	125.65192084523107496	111.17474202286842910	120.19631231389757886	109.68005374415670872	248.17450918746456523	631.25044252486327423
GFOD2	83.98692402721567873	94.87751357527892537	91.88870908142877170	83.25789447685195910	46.91842330681014772	114.94429914790980263	72.98438986865021150
GFPT1	280.79801375758529502	274.57882582384792158	276.12745164267153086	229.07090550011255914	223.64983470352251516	315.85118178927945110	71.82376904695875908
GFPT2	377.07694706713311916	71.25239124620581777	360.89934825054893963	28.02637401584666677	178.81314165092217650	679.25368169727903478	0.00000000000000000
GGA1	222.46316675540322194	158.06754722908314648	157.57448547263433625	78.52175638329755714	221.23809367183307018	170.07886078315507916	320.22471643251412843
GGPS1	210.20539092964014571	313.97072101391250953	235.51872580694708859	149.17828652450091909	261.17075912503338486	142.26324314238877378	0.00000000000000000
GIMAP4	35.48840991473356610	37.34968385830983806	84.06966345857649969	5.58636924862536155	235.86758120413688289	0.00000000000000000	1378.00332659769128441
GIMAP6	12.58428384248781029	2.93292269521198046	5.15320325093526144	4.84449737355645027	22.95475667821403576	0.00000000000000000	451.28063372500480455
GIMAP7	60.35259207360063982	35.68921760207599903	26.01773002420311443	30.86558863844965472	120.89843992809134932	0.00000000000000000	1135.01247301717990013
GINS2	22.76255821359335485	102.66433871363483377	77.49734684790372796	42.23281789626852856	450.70168912306110087	0.00000000000000000	86.11914316346366149
GIPC1	254.43360462275623490	202.09639238582465737	320.13564078503679866	229.56253230214667838	142.33693717791771860	293.41557311969131661	208.66463971213889295
GJA1	693.41721086103746075	137.05434220853160809	393.98027455621075887	113.79087073290331489	92.28182168054520673	511.06812890510218494	1972.04169149275003292
GJA4	164.86644423413474669	2028.47599806243556486	298.79118095860263793	633.13868317164997279	368.60675669715487857	0.00000000000000000	246.80733519591464642
GJA5	365.46156245505926563	155.16019799231028742	213.11359311566531005	40.55325440500412526	59.24559258067460377	505.69507717999488250	0.00000000000000000
GJB2	829.85381453907143623	42.09014955058935925	271.26759768474221346	1.45511860155590611	169.21695413481683090	203.15085090903343712	0.00000000000000000
GJC1	83.82495460552959798	820.04401236415412768	190.00579968738782100	318.83066066144567685	131.53199272797203889	0.57282686043278597	0.00000000000000000
GLA	187.58074597174714881	322.91128661537777589	235.03378440935679805	70.79289541074318493	253.90271197248989665	235.00966240844746835	0.00000000000000000
GLB1	327.49056816670031367	250.20934481213743084	180.25140317931183631	121.53218875578079405	686.45229472303765306	222.83852098295082556	446.04854854229552075
GLIPR1	480.74544032520844894	355.55947801733941560	524.40073668949514740	545.62555107648313424	488.64602034037352496	507.88145019562244897	0.00000000000000000
GLIPR2	330.93453570958376986	254.09735522440226418	398.38770184797715501	795.45215006799764978	446.37492689113128108	521.53732033720882555	0.00000000000000000
GLMP	505.66471529885274094	323.76233715645093980	434.62370292753746526	248.86786355724538566	328.84712440719761162	498.59093293308256989	0.00000000000000000
GLO1	607.56041278296572727	551.52847251315176891	635.06363118475246665	339.23762249618738451	476.77753775525218316	598.77280199256165361	310.89634525829637823
GLRX	594.43691728364353821	788.35781909264539991	1034.35659517776571192	284.91705765769131631	1035.23090195573627170	654.31385097549832608	57.19168334282758082
GLRX2	252.18456364421751914	212.80895841510752575	129.12883438164439553	192.27179066832715648	170.32636174750098235	247.19842372453021540	299.06581446987468098
GLRX3	510.66230149062204191	458.44127476674395893	436.69480901017766428	431.55461111680727981	219.62096351574098207	446.75453631289099121	80.33583000449893063
GLT8D1	585.81548435429419897	383.40150625002621609	477.68984380709986226	291.64419196982856874	211.81760796073774600	467.37230877321479738	273.67957825496108626
GLT8D2	926.47483809650714193	116.09859274813614149	364.08745727437565165	219.81546909218837982	230.15484522422067926	580.65054187634609661	194.64918852495742385
GLTP	176.69922978896940435	192.49238548644299840	222.89118612333433589	110.11084644901933416	492.46527765557357270	159.25780217433037933	390.72170457589942316
GLUD1	264.75741746388985121	324.55368449563025024	279.14406415102774872	414.01769897629441175	178.04400216593626283	372.97067200800950104	16.26232082493694264
GMEB1	62.60361806225576942	89.46689610227619482	140.10791030652268319	0.00000000000000000	69.44294045835044926	104.39389647573251807	61.91452580357475455
GMFG	215.20744716731425683	890.70355341438403229	478.73901609348058628	431.77904539138893369	1041.76596300254686867	52.81631182216715814	1773.72162636761527210
GNA13	114.55272737045204678	139.50801256516214721	74.70985693880045631	139.51442045886051346	316.70561927270364322	80.41725652484944931	598.35400676420908894
GNA15	8.99631702286792745	15.39454787674760716	21.48556120853885076	9.20770740107558083	226.65742434551472684	0.00000000000000000	20.18771721135527386
