NAME	iCAF	mCAF	hsp_tpCAF	IDO_CAF	apCAF	dCAF	Pericyte	tpCAF	vCAF	rCAF
CLIP2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.40753091043974266	32.57387799257580951	1.00000000000000000	1.00000000000000000	1.00000000000000000
CLIP3	1.00000000000000000	1.00000000000000000	1.00000000000000000	23.97306323745410239	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CLK3	1.00000000000000000	1.00000000000000000	1.00000000000000000	21.99985369402885027	1.00000000000000000	20.17312441698072689	31.80373572633254042	1.00000000000000000	1.00000000000000000	1.00000000000000000
CLMN	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	116.86040955496733318	1.00000000000000000	139.81613048081533179	42.01569945467164047
CLMP	96.32473087533941225	103.28304227868083842	94.35997540423157659	138.27238302439604922	1.00000000000000000	80.60721790936801767	1.00000000000000000	120.16107955295400700	1.00000000000000000	1.00000000000000000
CLOCK	1.00000000000000000	27.70889432399721031	1.00000000000000000	24.74228286005279998	1.00000000000000000	37.63369670192354022	46.67649813941122261	1.00000000000000000	44.91169770779541892	52.94865722539648800
CLSPN	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	86.86220804809542528	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CLSTN2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	105.23871617094737019
CLSTN3	41.42557930421435231	1.00000000000000000	1.00000000000000000	82.42913751141571765	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	63.97158076816959493
CMBL	45.19275127491780353	29.53419588462381995	1.00000000000000000	22.06889370368627823	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CMIP	1.00000000000000000	29.61743380032124051	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	63.59733075591507401	1.00000000000000000	1.00000000000000000
CMPK2	1.00000000000000000	1.00000000000000000	1.00000000000000000	75.35492855254616984	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CMTM8	1.00000000000000000	34.65744124458154829	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CNDP2	30.43733999924683786	33.10519555520083657	1.00000000000000000	51.50179207520096014	74.52704091605251335	35.10649882168623748	45.81576789575366604	1.00000000000000000	1.00000000000000000	1.00000000000000000
CNN1	1.00000000000000000	54.84312757711946773	1.00000000000000000	1.00000000000000000	1.00000000000000000	66.34424557178928694	1.00000000000000000	1.00000000000000000	280.70649122033307776	119.31332962816991028
CNOT10	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	34.86305954369647964	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CNOT6L	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	80.15567960402226788	1.00000000000000000	31.11232260499896540	1.00000000000000000	1.00000000000000000	1.00000000000000000
CNTLN	36.34596296970946838	38.16298213540388673	1.00000000000000000	36.00024240708111023	1.00000000000000000	57.24336793157150538	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CNTRL	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	44.98074860139715980	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
COASY	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	44.37680021416793608	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
COBLL1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.50216072031921755	149.67851439419223425	1.00000000000000000	152.98185776821938475	64.67757171363511759
COL10A1	1.00000000000000000	634.72290751500531769	156.99592063416329779	222.19235933513880354	111.47734740021292055	190.88174623849980094	1.00000000000000000	284.29661663087819079	1.00000000000000000	1.00000000000000000
COL11A1	1.00000000000000000	604.71418518572272660	285.47070951915435444	168.85655763049140887	161.26467950558500775	332.25231464077285182	1.00000000000000000	353.55535614340971051	1.00000000000000000	1.00000000000000000
COL15A1	146.16814393050489684	215.95646772933309876	139.66543490688229667	316.67011864700867818	112.33381866205029098	231.34562043209356830	1.00000000000000000	124.93419774803362543	1.00000000000000000	1.00000000000000000
COL16A1	116.23896082849209677	154.13714814183583712	126.88935766169926467	107.20930342244193412	50.89352804787912987	113.28635237126742652	1.00000000000000000	69.18189385708926409	1.00000000000000000	1.00000000000000000
COL27A1	1.00000000000000000	1.00000000000000000	97.77304339888499385	47.80285196322797958	1.00000000000000000	33.59106325483647026	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
COL5A3	1.00000000000000000	93.92347656604050599	82.39177590988713007	84.66741486879213596	1.00000000000000000	177.62268751177248305	159.66567103070485700	1.00000000000000000	65.24718957217235982	47.26401484654743257
COL7A1	1.00000000000000000	1.00000000000000000	126.27564391784446229	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	63.94491649262565147	1.00000000000000000	1.00000000000000000
COL8A1	113.35974636412494476	504.32745839819187950	174.80054058196239453	236.93552530511186660	127.93068894865361074	141.47697154755192628	1.00000000000000000	307.41252319606218180	1.00000000000000000	1.00000000000000000
COL8A2	1.00000000000000000	108.68194667645022378	1.00000000000000000	57.97580397376845696	1.00000000000000000	1.00000000000000000	1.00000000000000000	100.93953747533876708	1.00000000000000000	1.00000000000000000
COLEC12	219.68158419437241946	109.52442855708098080	1.00000000000000000	109.77309905761237019	1.00000000000000000	63.66262460395831368	1.00000000000000000	76.29715578243082064	1.00000000000000000	1.00000000000000000
COLGALT1	30.37242767042769032	59.38108415101033444	1.00000000000000000	62.45007036223932317	1.00000000000000000	73.25514736189977327	34.91353425350938267	53.43946850335733245	1.00000000000000000	1.00000000000000000
COMP	1.00000000000000000	666.01965092270188507	1.00000000000000000	239.89963218873702999	184.15634156373158703	1.00000000000000000	1.00000000000000000	215.94958094893536327	1.00000000000000000	1.00000000000000000
COPG1	34.37818866161968145	49.99638055933980496	1.00000000000000000	40.55161154372050447	1.00000000000000000	52.12235981746627544	30.75685935528924730	46.00528540195420391	1.00000000000000000	1.00000000000000000
COQ8A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	34.91817741510629958
CORO1A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	104.12712699209393463	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
COX19	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	24.72709244228848036	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
COX4I2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	131.17565718045787548	43.31806200855297817	436.67388892141030965	1.00000000000000000	200.47441455474876193	98.50545318923597904
CP	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	66.07497039206819522
CPEB4	1.00000000000000000	34.33186625183332552	96.31459113785537340	30.46510672401714004	1.00000000000000000	25.41248104772541794	62.87153855087166221	1.00000000000000000	66.30648847863756146	44.83102802098402861
CPED1	51.26020896579191088	28.45679326640786755	1.00000000000000000	30.09554856825678115	1.00000000000000000	1.00000000000000000	37.91155228129938592	1.00000000000000000	63.87494279519324181	1.00000000000000000
CPM	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	202.51152242507765777	1.00000000000000000	155.96998706690041558	49.95821952999958171
CPNE2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	26.53603477860448834	37.20098359732163829	1.00000000000000000	1.00000000000000000	1.00000000000000000
CPNE8	1.00000000000000000	23.60830506709358545	1.00000000000000000	32.30297421400209856	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CPSF2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	48.98578200332249821	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CPSF7	1.00000000000000000	1.00000000000000000	1.00000000000000000	20.42866444740566223	1.00000000000000000	16.55450366974690724	31.82676947931317102	1.00000000000000000	34.08879222974488954	1.00000000000000000
CPT1A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	19.46300494948460269	1.00000000000000000	1.00000000000000000	41.57467992033849669	1.00000000000000000
CPVL	33.26362003694741531	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CPXM1	165.01567759987821660	68.75413049360450657	1.00000000000000000	82.52542981691274804	1.00000000000000000	61.45730350767541239	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CPXM2	63.35165382408783330	58.05752480668037663	1.00000000000000000	47.56455152578379142	1.00000000000000000	1.00000000000000000	1.00000000000000000	45.60434439950196861	1.00000000000000000	1.00000000000000000
CRABP2	189.64221500566384293	115.01385307973522742	1.00000000000000000	62.38488547720267263	144.65493979179473172	80.97418127421676104	1.00000000000000000	119.51676646130131587	1.00000000000000000	1.00000000000000000
CREB3L1	37.07630198114443232	77.92904805287967918	1.00000000000000000	52.66225368508976601	1.00000000000000000	87.87334319055027265	1.00000000000000000	76.04840931713577845	1.00000000000000000	1.00000000000000000
CREB5	66.11217272475320783	32.05656758248920823	1.00000000000000000	34.64419825811252451	1.00000000000000000	48.91845985970243049	64.58950414532101547	1.00000000000000000	1.00000000000000000	1.00000000000000000
CREBL2	31.38660717296223979	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CREM	46.18525543990866566	42.37248687604238739	91.48133864423994055	43.27444624513948668	239.33776727790205996	31.71915573579372349	121.91935282979922306	1.00000000000000000	160.37492522704087605	69.98853794680833573
CRIM1	1.00000000000000000	36.55340608108932088	1.00000000000000000	26.70661540964782787	74.69923769551512294	36.61278149734041421	55.34906195816550678	1.00000000000000000	152.01530436648243949	155.20342760001517490
CROCC	1.00000000000000000	29.59083897245012906	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CRY2	28.82391590398755454	27.03441064707822861	1.00000000000000000	23.29420015104950181	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CRYL1	32.37200121522865714	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CRYZL1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	17.56752127293074039	32.06890430896981314	41.38716439126083202	39.01653227684104763	1.00000000000000000
CS	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	39.59426338561644343	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CSAD	31.88724754551088125	27.87268779545214059	1.00000000000000000	25.72293126264875340	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CSE1L	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	45.79342755656665531	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CSGALNACT1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	63.13020169851466079
CSGALNACT2	31.27066932385225684	55.95029964362696262	90.04499660970101615	43.95826857000615462	1.00000000000000000	33.72583360380249218	32.69973072724417307	75.89386801599935950	1.00000000000000000	1.00000000000000000
CSK	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	21.84616143402467259	34.50325568134983456	1.00000000000000000	1.00000000000000000	1.00000000000000000
CSNK1G3	40.13321983552916095	41.02482938784933708	1.00000000000000000	32.96527024539823714	1.00000000000000000	25.04805509889492754	36.03510096306873578	48.84435936717914473	1.00000000000000000	1.00000000000000000
CSPG4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	46.71941720488389649	164.22979703662574025	1.00000000000000000	101.11723653978347670	1.00000000000000000
CSRNP3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	46.37737695505906999	1.00000000000000000	1.00000000000000000	1.00000000000000000
CSRP2	1.00000000000000000	77.57635894282476841	205.17225137829555592	63.06421165888053793	251.37794683206868740	96.81189716069695805	447.86741068867786453	58.64284210293580912	780.99765899663873370	228.42958150132059814
CST1	1.00000000000000000	561.25850514094372556	1.00000000000000000	1307.47975250701711047	1.00000000000000000	313.18870936558340645	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CST2	1.00000000000000000	1.00000000000000000	1.00000000000000000	44.76171336949474977	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CSTF3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	27.54547114043985800	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CTDSPL2	25.51895918829643151	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	23.84229286009565740	33.46314805217041766	1.00000000000000000	1.00000000000000000	1.00000000000000000
CTHRC1	671.83606053055325447	1838.27893277228031366	314.92979337831246767	1609.95133298956147883	613.29249975726054345	1056.64896622339347232	1.00000000000000000	821.10166881673183070	1.00000000000000000	44.09806298062656538
CTNNBIP1	1.00000000000000000	31.60607710930145942	1.00000000000000000	22.86754221398725662	1.00000000000000000	51.52982939183245747	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CTSH	149.05691918791853823	86.02550849887005313	1.00000000000000000	237.94049740944566906	102.08670103093427883	57.84806521627252351	1.00000000000000000	43.99482939897686151	1.00000000000000000	107.35832873087626638
CTSS	52.64757612415108667	49.77992045496760198	1.00000000000000000	191.74530484627743476	102.08243013406348609	36.27458059109831368	52.10828938323552251	1.00000000000000000	1.00000000000000000	60.17813257143660621
CUL3	36.34228634508640710	33.59218039641924491	81.04995081761333608	32.13211183612644106	1.00000000000000000	33.35714594941602229	54.88576066888128224	1.00000000000000000	57.13533637328597337	57.03170629871947739
CUL4A	1.00000000000000000	25.67229084189098387	1.00000000000000000	1.00000000000000000	1.00000000000000000	36.67611883287057140	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CUTC	42.52519559415084416	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CX3CL1	1.00000000000000000	1.00000000000000000	1.00000000000000000	36.80535750443125664	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	36.23401540283247613	1.00000000000000000
CXCL1	316.72815789424629429	1.00000000000000000	1.00000000000000000	309.83447241210234324	1.00000000000000000	156.56237521423321368	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CXCL10	1.00000000000000000	1.00000000000000000	1.00000000000000000	2496.20070911054745011	143.13953436983811685	105.53674389298549841	439.99661474371708891	1.00000000000000000	1.00000000000000000	1.00000000000000000
CXCL11	1.00000000000000000	1.00000000000000000	1.00000000000000000	513.86505081007533136	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CXCL14	3899.31884159883156826	841.11786694956708743	286.06451356916437589	1103.63490412852524969	784.24042052272523051	156.23371610649505214	1.00000000000000000	686.39850622163351090	1.00000000000000000	1.00000000000000000
CXCL16	1.00000000000000000	1.00000000000000000	1.00000000000000000	31.53295929688174937	1.00000000000000000	26.35736776428088746	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CXCL3	169.29322571925246166	90.00259361593991514	1.00000000000000000	452.61477793072009490	1.00000000000000000	106.49130672130959852	1.00000000000000000	1.00000000000000000	1.00000000000000000	121.30187780208515846
CXCL8	1.00000000000000000	1.00000000000000000	216.58871786173924079	111.46918515167534736	153.71221817764330808	252.38538665907145742	77.54079360289952660	1.00000000000000000	1.00000000000000000	1.00000000000000000
CXCL9	1.00000000000000000	1.00000000000000000	1.00000000000000000	1358.21824954381690986	1.00000000000000000	89.68964210352993405	305.87944927164443243	1.00000000000000000	1.00000000000000000	1.00000000000000000
CXCR4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	513.28568977536531293	1.00000000000000000	33.75937240740066159	1.00000000000000000	1.00000000000000000	1.00000000000000000
CYB561D2	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.81209733318551613	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CYB5B	26.80178769093003410	31.02081972852116820	1.00000000000000000	29.06116514828177699	1.00000000000000000	53.27737652728130513	28.71349480326405512	39.80027731614413256	1.00000000000000000	1.00000000000000000
CYB5R1	31.55291704607354575	28.65134467048978095	1.00000000000000000	23.80923992309439896	1.00000000000000000	35.21719091032016991	1.00000000000000000	38.25378646304304908	1.00000000000000000	35.22268074432641782
CYFIP2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	54.78007906568019081	1.00000000000000000
CYP27A1	38.29824241113178829	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CYP7B1	41.71065969719231958	35.49013739947245938	1.00000000000000000	106.67826819470786859	1.00000000000000000	31.60597531904300794	47.33323833378160828	1.00000000000000000	39.17538221998668035	81.18646745246807939
CYS1	1.00000000000000000	36.13523298827715990	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
CYTH3	27.22649375456726517	48.14819382671472425	85.14510150945812939	30.60288897622844217	1.00000000000000000	20.08842890465504283	60.63982569641137133	1.00000000000000000	42.30854305176977448	36.58838896955433739
CYTIP	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	74.05655330578109385	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DAAM2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	88.54153425088517793	1.00000000000000000	66.94645412427877318	50.98742258511008174
DAB2IP	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	40.33449211278723823	1.00000000000000000	35.79103699472738498	1.00000000000000000
DACT1	1.00000000000000000	46.86124854323536937	1.00000000000000000	30.37697091972367502	1.00000000000000000	1.00000000000000000	35.16802040924980588	47.41147758991442629	1.00000000000000000	64.98001296411491978
DACT3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	32.43042228850801934	1.00000000000000000	87.88072667703532659	1.00000000000000000
DAG1	1.00000000000000000	27.33059143447556139	1.00000000000000000	1.00000000000000000	1.00000000000000000	39.67693893001442973	45.15549073481653863	1.00000000000000000	46.59146333016990837	34.56039550761509815
DAXX	26.73165677907470439	29.10102347416918178	1.00000000000000000	37.49694565796549739	1.00000000000000000	28.21391780415115846	1.00000000000000000	35.65737279776847402	1.00000000000000000	1.00000000000000000
DBF4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	78.81969090341553397	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DBP	32.32265394604093700	32.08907507846341645	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	62.06231078045987459	1.00000000000000000	1.00000000000000000
DCAF10	1.00000000000000000	26.46889302699653257	1.00000000000000000	23.46895729544651843	1.00000000000000000	22.62208135186417124	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DCAF6	29.28770782385462823	28.76819655448373325	1.00000000000000000	29.56853721094911336	1.00000000000000000	27.30053217155425926	1.00000000000000000	36.02457760178810986	1.00000000000000000	1.00000000000000000
DCBLD1	1.00000000000000000	30.20108868095891097	1.00000000000000000	29.61767287238163604	1.00000000000000000	20.21313360340079512	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DCK	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	31.55986597340870503	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DCLK1	111.94941986993234195	31.60689006460965800	1.00000000000000000	47.36359868591186029	1.00000000000000000	39.30521835389691887	1.00000000000000000	1.00000000000000000	1.00000000000000000	54.42710839618809615
DCP1A	41.81128409605508267	37.58765261922563639	93.91192700108335600	46.28797767839490263	1.00000000000000000	47.92075839027178574	46.69688779987656346	1.00000000000000000	46.02683339372445914	48.57834623145508601
DCPS	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	30.32645721645537762	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DCTN4	1.00000000000000000	1.00000000000000000	1.00000000000000000	23.25409005684051778	1.00000000000000000	18.27838692507355134	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DCUN1D1	1.00000000000000000	26.28876245404789458	1.00000000000000000	25.35493117349581382	1.00000000000000000	23.07513830347737738	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DCUN1D3	46.07694773107586883	27.88347069137647338	1.00000000000000000	32.94162877228355057	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DDAH1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	39.88578900174034203	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DDB2	1.00000000000000000	32.06909077073151337	1.00000000000000000	22.91667732123828927	1.00000000000000000	35.67566491824235442	1.00000000000000000	68.59192430121689199	1.00000000000000000	1.00000000000000000
DDHD1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	30.05528457040291102	33.13369093035900192	1.00000000000000000	1.00000000000000000	1.00000000000000000
DDX10	1.00000000000000000	1.00000000000000000	1.00000000000000000	25.11916796440281630	1.00000000000000000	25.22505525582542774	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DDX39A	29.23523301122503426	31.47571685483333681	1.00000000000000000	30.25480841099682294	78.90296548826232481	118.85933605266610869	48.35781249734674958	1.00000000000000000	46.50797721033165288	54.51585553146313856
DDX41	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	37.03935500426882754	1.00000000000000000	39.42209012799366974	1.00000000000000000	1.00000000000000000
DDX58	47.74725598419445305	47.10396081805089352	192.85457703510437000	139.87427662380937932	1.00000000000000000	30.33412133944490208	98.96155006698593581	1.00000000000000000	54.78978332856198108	63.35054522786150244
DDX60	1.00000000000000000	1.00000000000000000	1.00000000000000000	35.13732626479789900	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DDX60L	1.00000000000000000	1.00000000000000000	1.00000000000000000	47.48789709660992742	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DEAF1	1.00000000000000000	36.42139100525444206	1.00000000000000000	25.46181363555267652	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DEDD2	1.00000000000000000	36.92821553073263630	78.47677545608188154	46.28236453641132186	95.36550994300517914	46.26512645270978652	44.39537740588497172	1.00000000000000000	46.99224168758832576	36.53207872868169659
DENND2A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	36.53575422083406465	1.00000000000000000	1.00000000000000000	1.00000000000000000
DEPDC1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	75.37327847908062495	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DEPTOR	42.22361564610032758	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DERL3	1.00000000000000000	52.98267634639930179	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DGAT1	1.00000000000000000	1.00000000000000000	1.00000000000000000	21.73935854126040113	1.00000000000000000	19.18008615260599115	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DGKD	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	39.18629726631058929	1.00000000000000000
DGKG	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	42.91052014450320229	1.00000000000000000
DGKH	1.00000000000000000	29.01267862017787635	135.03842747244161160	41.94476975530211149	1.00000000000000000	30.78558947808047819	84.16254160012891816	1.00000000000000000	73.74153908922600920	1.00000000000000000
DGKZ	1.00000000000000000	25.26398082662478828	1.00000000000000000	1.00000000000000000	1.00000000000000000	27.54573953495587446	36.13388490469391456	1.00000000000000000	1.00000000000000000	1.00000000000000000
DGLUCY	1.00000000000000000	1.00000000000000000	1.00000000000000000	21.31921450329135581	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DHFR	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	115.57452973935302509	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DHRS3	89.99501326958048253	31.50255218088140552	1.00000000000000000	27.96466136566727201	1.00000000000000000	1.00000000000000000	1.00000000000000000	60.22638575419833273	1.00000000000000000	1.00000000000000000
DHRS7B	31.72616009459152053	24.62130036783479881	1.00000000000000000	25.37524134986857405	1.00000000000000000	26.22659421378550348	1.00000000000000000	1.00000000000000000	1.00000000000000000	32.40896047427656868
DHX38	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	21.10730031830665965	29.35214608692106708	1.00000000000000000	1.00000000000000000	1.00000000000000000
DIAPH3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	78.00231192057522378	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
DIDO1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	21.14523527020699234	1.00000000000000000	1.00000000000000000	1.00000000000000000	34.84397321273321779
